gameid,genres
718670,"['Indie', 'RPG', 'Simulation']"
1105500,"['Action', 'Adventure']"
218410,"['Indie', 'RPG', 'Strategy']"
817130,"['Simulation', 'Sports']"
804850,"['Indie', 'Strategy']"
34030,['Strategy']
1150080,"['Action', 'Adventure', 'RPG']"
976010,['Indie']
1110910,"['Action', 'RPG']"
1295510,"['Adventure', 'RPG']"
207080,['Indie']
428690,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
644570,"['Adventure', 'Indie', 'RPG']"
526740,"['Indie', 'Simulation']"
1316910,['Action']
327950,"['Adventure', 'Simulation']"
258220,"['Action', 'RPG']"
373180,"['Action', 'Adventure', 'Casual', 'Indie']"
420440,"['Simulation', 'Strategy']"
1043260,"['Indie', 'Simulation', 'Strategy']"
482450,['Action']
591420,"['Casual', 'Indie']"
246840,"['Action', 'Adventure', 'RPG']"
1124180,"['Casual', 'Indie', 'Simulation', 'Strategy']"
265330,"['Adventure', 'Indie']"
1490610,"['Action', 'Indie']"
413710,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
738510,['Adventure']
1151390,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
32400,['Action']
351990,"['Casual', 'Indie', 'Racing']"
261640,"['Action', 'RPG']"
446780,"['Action', 'Adventure', 'Indie']"
676820,"['Adventure', 'Casual', 'Indie']"
794800,"['Casual', 'Strategy']"
921390,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
347430,"['Adventure', 'Casual', 'Indie']"
242570,"['Indie', 'Strategy']"
3910,['Strategy']
307670,"['Adventure', 'Indie', 'RPG', 'Strategy']"
255420,['Strategy']
898750,"['RPG', 'Simulation', 'Strategy']"
230410,"['Action', 'RPG', 'Free To Play']"
1277510,"['Adventure', 'Strategy']"
697550,"['Action', 'Indie', 'RPG']"
356190,"['Action', 'Adventure', 'RPG']"
1388770,"['Action', 'Indie', 'Simulation']"
927380,"['Action', 'Adventure', 'RPG']"
661430,"['Casual', 'Indie']"
750920,"['Action', 'Adventure']"
923840,"['Adventure', 'Indie']"
1563700,"['Adventure', 'Casual', 'Indie']"
973580,['Action']
431280,"['Adventure', 'Indie']"
317100,"['Action', 'Adventure', 'Indie']"
45770,"['Action', 'Adventure']"
983970,"['Adventure', 'Indie', 'RPG']"
268650,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
1092400,"['Indie', 'RPG', 'Simulation']"
606280,"['Action', 'Adventure', 'RPG']"
586880,"['Action', 'Adventure', 'Casual', 'Indie']"
1038450,['Adventure']
237850,"['Adventure', 'Indie']"
787850,"['Action', 'Adventure', 'RPG']"
530350,"['Action', 'Indie']"
459080,"['Indie', 'RPG']"
1900,['Strategy']
1088710,[]
354140,[]
1122680,[]
433340,"['Action', 'Adventure', 'Indie', 'Simulation']"
1199030,"['Action', 'Indie', 'RPG']"
368860,"['Action', 'Indie', 'Early Access']"
321960,"['RPG', 'Strategy']"
1323470,"['Action', 'Indie']"
953880,['Indie']
743390,"['Adventure', 'Casual', 'Indie']"
1009290,"['Action', 'Adventure', 'RPG']"
288470,['RPG']
842100,"['Action', 'Adventure', 'Indie']"
263060,"['Action', 'Indie']"
50300,"['Action', 'Adventure']"
41060,"['Action', 'Indie']"
607050,"['Indie', 'Strategy']"
588730,"['Adventure', 'Casual', 'Indie']"
819500,"['Action', 'Adventure', 'Massively Multiplayer']"
991780,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy', 'Early Access']"
1127400,['Strategy']
304730,"['Casual', 'Indie', 'Simulation']"
527160,['Simulation']
392110,['Strategy']
227300,"['Indie', 'Simulation']"
424840,['Adventure']
50,['Action']
399430,"['Casual', 'Indie']"
303390,"['Action', 'Casual', 'Indie']"
320430,"['Casual', 'Strategy']"
803330,"['Action', 'Adventure']"
1377380,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
415200,"['Racing', 'Simulation', 'Sports', 'Strategy']"
1339000,"['Casual', 'Indie', 'Simulation']"
12320,"['Action', 'RPG']"
319630,"['Action', 'Adventure']"
285900,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
8800,['Strategy']
1562420,"['Action', 'Adventure', 'Indie']"
834530,"['Action', 'Adventure', 'RPG']"
455400,['Action']
9200,['Action']
1282210,"['Action', 'Adventure']"
635730,"['Action', 'RPG']"
282560,"['Simulation', 'Strategy']"
910490,"['Action', 'Indie', 'RPG']"
937170,"['Adventure', 'Indie', 'RPG']"
327670,"['Indie', 'RPG', 'Strategy']"
505630,"['Action', 'Indie']"
1137460,"['Action', 'Adventure', 'Indie']"
644290,"['Action', 'Adventure']"
1138080,"['Casual', 'RPG']"
667600,"['Action', 'Indie']"
2820,"['Action', 'Simulation', 'Strategy']"
222880,"['Action', 'Indie', 'Strategy']"
322770,"['Action', 'Adventure', 'RPG']"
550840,"['Action', 'Adventure', 'Indie', 'RPG']"
914690,['Action']
1018800,"['Action', 'Casual', 'Indie', 'Simulation']"
311290,"['RPG', 'Strategy']"
115320,[]
288060,"['Adventure', 'Indie']"
6860,['Action']
793350,"['Action', 'Casual', 'Indie']"
289650,"['Action', 'Adventure']"
789760,"['Action', 'Indie', 'RPG']"
342940,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
691260,['Action']
1134710,"['Simulation', 'Early Access']"
252870,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
205840,['Adventure']
1145360,"['Action', 'Indie', 'RPG']"
266010,"['Casual', 'Indie']"
1371720,"['Adventure', 'Indie', 'Simulation']"
679900,"['Action', 'Adventure', 'Indie', 'RPG']"
32460,['Adventure']
4560,"['Action', 'Strategy']"
1715130,['Action']
522470,"['Adventure', 'Indie', 'Strategy']"
893180,['Adventure']
8200,"['Action', 'Adventure']"
264160,"['Action', 'Indie', 'RPG', 'Strategy']"
265300,"['Action', 'RPG']"
222440,['Action']
1035610,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']"
3620,"['Action', 'Casual']"
1154040,"['RPG', 'Strategy']"
60,['Action']
1196470,"['Simulation', 'Sports', 'Strategy']"
1404850,"['Indie', 'Simulation', 'Strategy']"
1293180,"['Adventure', 'Casual', 'Indie', 'Simulation']"
380150,"['Adventure', 'Indie']"
1468810,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
440650,"['Indie', 'Simulation', 'Strategy']"
227860,"['Indie', 'Simulation', 'Strategy']"
1045180,"['Action', 'Adventure', 'Indie', 'RPG']"
1379930,"['Simulation', 'Strategy']"
1024380,"['Action', 'Early Access']"
1733060,['Casual']
313160,['Simulation']
654050,[]
424370,"['Action', 'Adventure', 'Indie', 'RPG']"
711540,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
750290,"['Adventure', 'Indie']"
386940,"['Action', 'Casual', 'Indie']"
742120,['RPG']
457210,"['Action', 'Indie', 'Racing']"
1066780,"['Casual', 'Indie', 'Simulation', 'Strategy']"
63910,"['RPG', 'Strategy']"
290080,"['Action', 'Indie', 'RPG', 'Simulation']"
203650,['Adventure']
1237980,"['Action', 'Adventure', 'Strategy']"
567640,['Adventure']
339800,"['Indie', 'RPG', 'Simulation', 'Strategy']"
863550,['Action']
367270,"['Action', 'Indie', 'Simulation', 'Early Access']"
1129220,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
493200,['Adventure']
811070,"['Indie', 'RPG', 'Simulation', 'Strategy']"
834740,"['Casual', 'Indie', 'Strategy']"
498240,['Adventure']
859570,"['Action', 'Adventure', 'Indie']"
1283190,"['Adventure', 'Casual', 'Strategy']"
274170,"['Action', 'Indie']"
603260,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']"
1163550,"['Action', 'Casual', 'RPG', 'Sports']"
21670,[]
376870,['Adventure']
9940,"['Action', 'Adventure']"
386360,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']"
3390,['Casual']
306680,"['Casual', 'Indie']"
331440,"['Action', 'Adventure', 'Indie', 'RPG']"
224760,['Indie']
496460,"['Indie', 'Simulation', 'Strategy']"
900040,"['Action', 'Adventure', 'RPG']"
35000,"['Action', 'Adventure']"
70,['Action']
784080,"['Action', 'Simulation']"
300550,"['Adventure', 'Indie', 'RPG', 'Strategy']"
293680,"['Adventure', 'Indie']"
382360,['Action']
466630,"['Adventure', 'Indie']"
3730,['Action']
16450,['Action']
785770,"['Action', 'Casual', 'Simulation']"
1418800,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Video Production']"
451520,"['Adventure', 'Casual', 'Indie', 'Simulation']"
972170,[]
1382330,"['Action', 'Adventure']"
418340,"['Action', 'Adventure', 'Indie']"
790740,"['Adventure', 'Casual', 'Indie']"
1296360,"['Action', 'Adventure']"
981750,"['Action', 'RPG']"
870690,"['Indie', 'Strategy']"
1522870,['Adventure']
533300,"['Casual', 'Indie']"
960090,['Strategy']
691690,"['Adventure', 'Indie', 'RPG', 'Strategy']"
808910,"['Action', 'Racing']"
224540,"['Action', 'Indie']"
296240,"['Adventure', 'Casual', 'Strategy']"
377600,"['Action', 'Indie']"
774511,"['Action', 'RPG', 'Strategy']"
1287840,"['RPG', 'Strategy']"
929010,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1216710,"['Indie', 'RPG', 'Simulation']"
1172620,"['Action', 'Adventure']"
22340,[]
1226510,"['RPG', 'Simulation', 'Strategy']"
218820,"['Action', 'Adventure', 'Indie', 'RPG']"
643820,"['Adventure', 'Indie', 'Simulation']"
285920,"['Action', 'Indie']"
611670,['RPG']
884260,"['Action', 'Casual', 'Indie']"
687920,"['Casual', 'Indie']"
587260,['RPG']
434460,"['Action', 'Indie', 'Racing', 'Strategy']"
477770,"['Racing', 'Simulation', 'Sports']"
1284190,['Adventure']
1419730,"['Casual', 'Indie', 'Strategy']"
558260,"['Racing', 'Sports']"
12710,['RPG']
1144400,"['Adventure', 'Casual']"
1113560,"['Action', 'Adventure', 'RPG']"
24800,"['Action', 'Strategy', 'Free To Play']"
305940,"['Indie', 'Simulation', 'Strategy']"
794260,['RPG']
208140,['Strategy']
326410,"['Action', 'Adventure', 'Indie', 'RPG']"
769950,"['Indie', 'Strategy']"
211820,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
455120,"['Action', 'Adventure', 'Indie']"
977880,"['Action', 'Adventure', 'Indie', 'RPG']"
1217390,"['Adventure', 'Casual', 'Indie']"
996380,"['Indie', 'Simulation', 'Strategy']"
464350,"['Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']"
1392960,"['Casual', 'RPG', 'Simulation']"
985760,"['Adventure', 'Simulation']"
334540,"['Action', 'Indie', 'Simulation']"
570,"['Action', 'Strategy', 'Free To Play']"
377300,"['Action', 'Simulation', 'Free To Play']"
223830,"['Indie', 'Simulation', 'Strategy']"
1091500,['Ролевые игры']
636970,"['Action', 'Simulation']"
722180,"['Action', 'Adventure', 'Indie', 'Simulation']"
1067540,"['Adventure', 'Indie']"
256290,['RPG']
396890,"['Indie', 'Simulation']"
512900,"['Action', 'Adventure', 'Indie', 'RPG']"
743900,['Action']
1186400,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1072040,['Strategy']
1701380,"['Simulation', 'Sports']"
1036890,"['Action', 'Adventure']"
210970,"['Adventure', 'Indie']"
1016600,"['Action', 'Adventure', 'Indie']"
1294760,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
449060,[]
220240,"['Action', 'Adventure']"
318100,[]
857450,[]
266130,[]
306760,"['Adventure', 'Indie']"
24840,['Action']
99100,"['Action', 'RPG']"
699670,"['Action', 'Adventure', 'Indie', 'RPG']"
331500,"['Action', 'Strategy']"
233150,"['Action', 'Indie', 'Simulation']"
409590,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
1182760,"['Casual', 'Indie']"
566160,"['Casual', 'Indie']"
509580,"['Adventure', 'RPG', 'Strategy']"
522570,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
771240,['Action']
1530750,"['Action', 'Indie', 'RPG', 'Early Access']"
12830,['Action']
593600,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Strategy']"
311800,"['Action', 'Indie', 'RPG', 'Early Access']"
1016800,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
61600,"['Indie', 'Casual']"
2600,['Action']
1610470,"['Racing', 'Simulation', 'Sports']"
202990,['Action']
359840,"['Action', 'Indie']"
219740,"['Adventure', 'Indie', 'Simulation']"
1227890,"['Adventure', 'RPG']"
1031480,['Indie']
315660,['Simulation']
552590,"['Adventure', 'Indie']"
1237970,['Action']
610500,"['Adventure', 'Indie', 'RPG']"
22000,['Indie']
342450,"['Adventure', 'Indie']"
1400970,"['Massively Multiplayer', 'RPG']"
251270,"['Adventure', 'Indie', 'RPG']"
592580,['Sports']
274350,"['Adventure', 'Indie']"
1262460,"['Action', 'Adventure', 'Indie', 'Early Access']"
1307890,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
35130,"['Action', 'Adventure']"
39210,[]
526160,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
46510,['Adventure']
1101450,"['Action', 'Casual']"
261530,"['Action', 'Adventure', 'Indie']"
1314140,"['Casual', 'Simulation']"
1213700,"['Adventure', 'Casual', 'Indie']"
313480,['Strategy']
1764390,['Simulation']
1115050,"['Action', 'Adventure', 'Indie', 'Simulation']"
292120,['RPG']
268870,"['Action', 'Indie', 'Strategy']"
316930,"['Action', 'Indie']"
57690,"['Simulation', 'Strategy']"
6870,['Action']
1509960,"['Action', 'Casual', 'Indie']"
268750,"['Action', 'Adventure', 'Indie', 'RPG']"
268130,"['Action', 'Adventure', 'Indie', 'Strategy']"
377840,['RPG']
855630,"['Adventure', 'Indie']"
433550,"['Action', 'Adventure', 'Indie']"
434170,"['Casual', 'Indie', 'Strategy']"
865610,"['Adventure', 'Indie']"
1122050,"['Action', 'Casual', 'Indie', 'Early Access']"
871200,['Action']
357190,['Action']
743640,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
551770,"['Action', 'Adventure', 'Indie']"
268910,"['Action', 'Indie']"
6120,"['Action', 'Indie']"
573100,['Strategy']
916840,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
33610,['Adventure']
1058770,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
19680,"['Action', 'Adventure']"
575640,"['Casual', 'Indie']"
245490,['Racing']
1145960,"['Adventure', 'Indie']"
267490,"['Action', 'Adventure']"
255280,"['Adventure', 'Indie']"
740810,"['Casual', 'Indie', 'Simulation']"
333640,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1096570,['Adventure']
1240210,"['Adventure', 'Casual', 'Indie']"
1458100,"['Casual', 'Indie']"
1292020,"['RPG', 'Simulation', 'Strategy']"
994220,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
410900,"['Action', 'Indie', 'Strategy']"
1205240,"['Adventure', 'Casual', 'RPG', 'Strategy']"
1264670,"['Action', 'Adventure', 'Indie', 'RPG']"
1088090,"['Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']"
219150,"['Action', 'Indie']"
100,['Action']
761910,"['Action', 'Indie', 'Strategy']"
765810,"['Indie', 'Simulation', 'Strategy']"
107100,"['Action', 'Indie', 'RPG']"
514310,['Casual']
295950,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
242880,"['Action', 'Indie']"
1413480,['RPG']
321360,"['Action', 'Indie']"
353640,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
349040,"['Action', 'Adventure']"
725480,"['Action', 'Indie']"
410320,['Action']
248650,[]
1104380,['Adventure']
343860,"['Adventure', 'Indie']"
339350,"['Indie', 'RPG']"
848350,"['Action', 'Casual']"
803600,"['RPG', 'Strategy']"
64000,['Strategy']
433280,['Strategy']
1205450,"['Action', 'Adventure', 'Casual', 'Indie']"
376300,['Action']
35460,"['Action', 'Adventure', 'Indie', 'Strategy']"
320820,"['Adventure', 'Indie']"
230050,['Indie']
206420,"['Action', 'Adventure']"
13240,['Action']
552280,['Adventure']
39530,['Action']
678960,"['Action', 'RPG']"
258760,"['Indie', 'Simulation']"
1185560,"['Massively Multiplayer', 'RPG']"
10500,['Strategy']
1506280,['Casual']
1239430,"['Action', 'Adventure', 'Indie', 'Early Access']"
427290,"['Action', 'RPG']"
997070,"['Action', 'Adventure', 'RPG']"
524910,['Casual']
355050,"['Action', 'Indie']"
244730,"['Action', 'Indie']"
405710,"['Indie', 'RPG', 'Simulation']"
371570,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
233740,"['Indie', 'Strategy']"
335620,"['RPG', 'Strategy']"
1104660,"['Action', 'Adventure', 'Indie']"
880940,"['Action', 'Casual', 'Indie']"
502940,"['Casual', 'Indie']"
328070,"['Action', 'Indie']"
1289810,"['Indie', 'RPG', 'Strategy']"
387290,['Action']
840800,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']"
254370,"['Action', 'RPG', 'Simulation']"
512250,"['Indie', 'Simulation']"
4800,['Strategy']
356650,"['Action', 'Adventure', 'Indie', 'RPG']"
201790,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
1590910,"['Action', 'Indie']"
939100,"['Action', 'Indie']"
633460,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']"
15300,['Action']
1088850,"['Action', 'Adventure']"
1453920,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
1846170,"['Adventure', 'Indie', 'Simulation']"
395170,"['Adventure', 'Casual', 'Indie']"
343780,"['Casual', 'Indie', 'Simulation']"
986310,"['Action', 'Adventure', 'Indie']"
232910,"['Racing', 'Sports']"
2100,"['Action', 'RPG']"
227780,"['Action', 'Indie']"
15520,"['Action', 'Indie', 'Sports']"
21690,"['Action', 'Adventure']"
639780,"['Action', 'Casual', 'Indie']"
481510,['Adventure']
1523390,"['Adventure', 'Casual', 'Indie']"
1514980,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']"
284830,"['Adventure', 'Casual']"
355150,"['Adventure', 'Indie', 'Strategy']"
412880,"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']"
427730,"['Action', 'Casual', 'Indie']"
674520,"['Action', 'Indie']"
252450,"['Indie', 'Strategy']"
22370,['RPG']
956030,"['Adventure', 'Casual', 'Indie']"
456670,"['Action', 'Indie', 'RPG']"
248390,"['Indie', 'RPG', 'Simulation', 'Strategy']"
792300,"['Action', 'Adventure', 'Indie']"
340,['Action']
653530,"['Adventure', 'Indie']"
208730,"['Action', 'RPG']"
1184050,['Strategy']
394510,['Action']
280720,"['Indie', 'Simulation', 'Strategy']"
1283410,"['Action', 'Adventure', 'Indie']"
554620,"['Action', 'Adventure']"
327400,"['Adventure', 'Simulation']"
1282200,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1477790,"['Adventure', 'Casual', 'Indie']"
24960,['Action']
895400,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
690530,"['Action', 'Indie', 'RPG', 'Early Access']"
530070,['Simulation']
1211630,"['Casual', 'Indie', 'Strategy']"
1062090,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
458730,['RPG']
939510,"['Action', 'Indie', 'Massively Multiplayer']"
1253920,"['Action', 'Adventure', 'Indie', 'RPG']"
1250410,['Simulation']
11200,['Action']
753650,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
994730,"['Indie', 'RPG', 'Strategy']"
263860,"['Indie', 'Strategy']"
1437880,"['RPG', 'Simulation', 'Strategy']"
493340,"['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']"
1114830,"['Indie', 'Simulation', 'Strategy']"
270270,"['Action', 'Indie', 'RPG']"
1364290,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']"
433850,"['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']"
720560,"['Action', 'Indie', 'RPG']"
918570,"['Action', 'Indie', 'Racing', 'Free To Play']"
1668690,[]
1113000,[]
224740,[]
12210,"['Action', 'Adventure']"
825630,[]
6550,['Action']
396900,"['Action', 'Indie', 'Racing']"
855850,"['Action', 'Casual', 'Indie']"
634160,"['Casual', 'Indie', 'RPG', 'Simulation']"
13500,"['Action', 'Adventure']"
496300,"['Indie', 'Simulation', 'Strategy']"
1366540,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
875210,"['Action', 'RPG', 'Simulation', 'Strategy']"
214830,"['Action', 'Casual', 'RPG']"
1158310,"['RPG', 'Symulacje', 'Strategie']"
315340,"['Action', 'Indie']"
1048950,"['Action', 'Adventure', 'Indie', 'Early Access']"
407330,"['Adventure', 'Indie', 'RPG']"
901399,['Adventure']
1043340,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
294140,"['Action', 'Adventure', 'Indie']"
215710,"['Action', 'Strategy', 'Casual']"
485030,"['Action', 'Adventure', 'Indie']"
1662480,"['Action', 'Adventure', 'Indie']"
855860,"['Action', 'Indie']"
426630,"['Action', 'Adventure']"
618140,"['Casual', 'Indie', 'Racing']"
286570,"['Racing', 'Sports']"
361280,"['Indie', 'Simulation', 'Strategy']"
674940,"['Action', 'Casual', 'Indie']"
732370,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
32500,['Action']
1275890,"['Action', 'Indie', 'Strategy', 'Early Access']"
284460,"['Action', 'Indie']"
1651960,"['Action', 'Indie']"
841190,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1136160,"['Adventure', 'Indie', 'Simulation']"
326480,"['Adventure', 'Casual', 'Simulation']"
1576060,"['Action', 'Casual', 'Strategy']"
1090630,['Action']
1047010,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
234270,"['Adventure', 'Casual', 'Indie']"
1245620,"['Action', 'RPG']"
1410710,"['Indie', 'Simulation', 'Strategy']"
333300,"['Adventure', 'Indie', 'RPG', 'Strategy']"
893680,"['Action', 'Indie']"
1970980,"['Action', 'Adventure', 'Indie', 'Strategy']"
1225590,['Adventure']
685680,['Simulation']
48110,['Simulation']
400750,"['Action', 'Simulation', 'Strategy']"
829110,"['Action', 'Adventure']"
695630,['RPG']
613100,"['Indie', 'Simulation']"
264710,"['Adventure', 'Indie']"
220200,"['Indie', 'Simulation']"
3380,['Casual']
970500,"['Action', 'Adventure', 'RPG']"
880510,"['Adventure', 'Casual', 'RPG', 'Strategy']"
412740,['Indie']
1551360,"['Action', 'Adventure', 'Racing', 'Simulation', 'Sports']"
654900,"['Casual', 'Indie']"
1021770,"['Action', 'Indie']"
666570,"['Indie', 'Simulation', 'Strategy']"
482730,"['Simulation', 'Sports']"
646910,"['Action', 'Massively Multiplayer', 'Racing']"
757320,"['Action', 'Indie']"
404540,"['Action', 'Indie']"
598330,"['Casual', 'Indie', 'Simulation', 'Strategy']"
919640,"['Action', 'Indie', 'Simulation', 'Strategy']"
509980,"['Action', 'Adventure', 'Indie', 'Early Access']"
320300,"['Racing', 'Simulation']"
709920,['Indie']
610180,"['Casual', 'Indie', 'Strategy']"
231740,"['Indie', 'RPG']"
591630,"['Action', 'Adventure', 'Indie', 'RPG']"
92100,"['Indie', 'Strategy']"
428900,"['Action', 'Casual', 'Indie']"
385760,['Sports']
1201230,"['Action', 'Adventure', 'Casual', 'RPG', 'Simulation']"
375510,"['Adventure', 'Indie', 'RPG', 'Early Access']"
541570,"['Adventure', 'Indie']"
525510,"['Action', 'Adventure']"
960170,"['Action', 'Casual', 'Sports']"
927250,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
916930,"['Action', 'Indie']"
575010,"['Adventure', 'Indie']"
208500,"['Racing', 'Simulation', 'Sports']"
582810,"['Action', 'Indie', 'Simulation']"
703700,"['Adventure', 'Indie', 'Simulation']"
12220,['Action']
287630,"['Adventure', 'RPG']"
449800,[]
450540,"['Action', 'Simulation', 'Early Access']"
1222730,"['Action', 'Simulation']"
65300,"['Action', 'Indie']"
614570,['Action']
434260,"['Casual', 'Simulation']"
553640,"['Action', 'Adventure', 'RPG']"
649950,"['Action', 'Adventure', 'RPG']"
447530,"['Adventure', 'Indie', 'Simulation']"
206190,"['Action', 'Indie', 'Strategy']"
455910,"['Action', 'Simulation']"
1259980,"['Racing', 'Simulation', 'Sports']"
587220,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
440880,"['Adventure', 'Indie', 'RPG']"
1127980,['Racing']
40700,"['Adventure', 'Indie']"
1299400,"['Casual', 'Indie']"
718560,['Strategy']
680320,"['Adventure', 'Indie', 'RPG']"
274270,"['Action', 'Adventure', 'Indie']"
42910,"['Action', 'RPG']"
591370,"['Indie', 'Simulation', 'Strategy']"
873220,"['Action', 'Indie', 'Simulation', 'Strategy']"
407130,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
271500,['Action']
24740,['Racing']
680420,"['Action', 'Adventure', 'RPG']"
238210,"['Action', 'RPG']"
744190,"['Adventure', 'Indie']"
899770,"['Action', 'Adventure', 'Indie', 'RPG']"
723390,['Action']
428550,"['Action', 'Adventure', 'Indie']"
424030,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']"
321800,"['Adventure', 'RPG']"
962580,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
293160,"['Adventure', 'Indie', 'RPG', 'Strategy']"
850320,"['Adventure', 'Casual', 'Indie']"
760890,"['Indie', 'RPG']"
601150,['Action']
378610,"['Action', 'Adventure', 'Indie']"
1174690,"['Casual', 'RPG']"
394360,"['Simülasyon', 'Strateji']"
465780,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
282530,[]
578620,"['Action', 'Indie']"
335000,"['Adventure', 'Casual', 'Indie']"
748300,"['Indie', 'Simulation']"
1064460,"['Adventure', 'Indie']"
1405470,"['Adventure', 'Indie', 'RPG']"
536930,[]
245170,"['Action', 'Indie']"
312750,['RPG']
738520,"['Action', 'Adventure', 'Indie', 'Simulation']"
257030,"['Action', 'Indie']"
817510,"['Action', 'Indie']"
982290,"['Adventure', 'Indie', 'Simulation']"
1100410,['Strategy']
237740,"['Action', 'Adventure', 'Indie']"
209080,"['Action', 'Adventure', 'Indie', 'Simulation']"
457730,"['Action', 'Indie', 'Strategy']"
1174180,"['Action', 'Adventure']"
799070,"['Casual', 'Indie']"
1094000,"['Indie', 'Simulation']"
1583320,"['Sports', 'Early Access']"
1466860,['Strategy']
367500,"['Action', 'Adventure', 'RPG']"
263980,"['Action', 'Adventure', 'Indie']"
466300,"['Adventure', 'RPG']"
63710,"['Action', 'Indie']"
314660,"['Action', 'Adventure', 'Indie']"
1184160,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
640340,"['Action', 'Indie']"
6220,"['Action', 'Racing', 'Simulation']"
205100,"['Action', 'Adventure']"
